regime,repeat,coalition,coalition_key,coalition_size,loss,orders
uniform,2,duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps|value_noise,duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps|value_noise,5,0.06882015045271661,100000
uniform,2,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|value_noise,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|value_noise,5,0.06168107408997356,100000
uniform,2,dimension_drift|duplicate_facts|missing_measures|stale_timestamps|value_noise,dimension_drift|duplicate_facts|missing_measures|stale_timestamps|value_noise,5,0.07534844619642839,100000
uniform,2,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps,5,0.06853348797006478,100000
uniform,2,dimension_drift|duplicate_facts|orphan_foreign_keys|stale_timestamps|value_noise,dimension_drift|duplicate_facts|orphan_foreign_keys|stale_timestamps|value_noise,5,0.10253808823119429,100000
uniform,2,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps|value_noise,dimension_drift|duplicate_facts|missing_measures|orphan_foreign_keys|stale_timestamps|value_noise,6,0.07812948743745238,100000
uniform,3,EMPTY,EMPTY,0,0.0,100000
uniform,3,missing_measures,missing_measures,1,0.050080305903357214,100000
uniform,3,value_noise,value_noise,1,0.043515905512352654,100000
uniform,3,orphan_foreign_keys,orphan_foreign_keys,1,0.013875783767790743,100000
uniform,3,stale_timestamps,stale_timestamps,1,0.028245444661266522,100000
uniform,3,dimension_drift,dimension_drift,1,0.004932007995464033,100000
uniform,3,duplicate_facts,duplicate_facts,1,0.06320811331604427,100000
uniform,3,missing_measures|value_noise,missing_measures|value_noise,2,0.0346470977538965,100000
uniform,3,missing_measures|orphan_foreign_keys,missing_measures|orphan_foreign_keys,2,0.06277334389045854,100000
uniform,3,missing_measures|stale_timestamps,missing_measures|stale_timestamps,2,0.07246225293764065,100000
uniform,3,dimension_drift|missing_measures,dimension_drift|missing_measures,2,0.053609338172119866,100000
uniform,3,duplicate_facts|missing_measures,duplicate_facts|missing_measures,2,0.024169436383994602,100000
uniform,3,orphan_foreign_keys|value_noise,orphan_foreign_keys|value_noise,2,0.041305427052283794,100000
uniform,3,stale_timestamps|value_noise,stale_timestamps|value_noise,2,0.05679945477333184,100000
uniform,3,dimension_drift|value_noise,dimension_drift|value_noise,2,0.04704493778111536,100000
uniform,3,duplicate_facts|value_noise,duplicate_facts|value_noise,2,0.10852660685341017,100000
uniform,3,orphan_foreign_keys|stale_timestamps,orphan_foreign_keys|stale_timestamps,2,0.04212122842905726,100000
uniform,3,dimension_drift|orphan_foreign_keys,dimension_drift|orphan_foreign_keys,2,0.016655818727280503,100000
uniform,3,duplicate_facts|orphan_foreign_keys,duplicate_facts|orphan_foreign_keys,2,0.05292707457249769,100000
