regime,permutations,trial,rmse,max_error,top1,unique_coalitions,coalition_fraction,hoeffding_radius
uniform,64,101,0.0025672019266329026,0.004843228363411195,False,63,0.984375,0.4138477574597176
uniform,64,102,0.0023084792126558964,0.004429656049598936,True,63,0.984375,0.4138477574597176
uniform,64,103,0.0007238167817394404,0.0012717173587377256,True,63,0.984375,0.4138477574597176
uniform,64,104,0.002765626377389588,0.005370840914301057,True,63,0.984375,0.4138477574597176
uniform,64,105,0.0035350761461395972,0.0073225306177812175,True,62,0.96875,0.4138477574597176
uniform,64,106,0.0023038614573692765,0.00444963476204446,False,63,0.984375,0.4138477574597176
uniform,64,107,0.0013701552836134815,0.002646329794189887,True,64,1.0,0.4138477574597176
uniform,64,108,0.0030632812926000394,0.005134490629198737,True,64,1.0,0.4138477574597176
uniform,64,109,0.0027369941000229595,0.004819619638334712,True,64,1.0,0.4138477574597176
uniform,64,110,0.002814053741194315,0.004858710707858761,True,63,0.984375,0.4138477574597176
uniform,64,111,0.003053196467591191,0.005738898033583347,False,64,1.0,0.4138477574597176
uniform,64,112,0.003242594488700421,0.00665787853993419,False,64,1.0,0.4138477574597176
uniform,64,113,0.003076650026809862,0.006017465991828494,False,64,1.0,0.4138477574597176
uniform,64,114,0.000811240583680351,0.0011278076202705135,True,64,1.0,0.4138477574597176
uniform,64,115,0.002079093560073397,0.003788445694282646,True,63,0.984375,0.4138477574597176
uniform,64,116,0.002415477279310727,0.004201528791517695,False,64,1.0,0.4138477574597176
uniform,64,117,0.0011366922801242976,0.0022099670145903933,True,64,1.0,0.4138477574597176
uniform,64,118,0.003203127351243674,0.005217560808210327,False,63,0.984375,0.4138477574597176
uniform,64,119,0.0038488066084561494,0.0065681524071750305,False,64,1.0,0.4138477574597176
uniform,64,120,0.0008496468955724884,0.001558961738019735,True,63,0.984375,0.4138477574597176
uniform,64,121,0.008300909558091214,0.014686553157334237,True,60,0.9375,0.4138477574597176
uniform,64,122,0.002515176854911014,0.004540410044361995,False,62,0.96875,0.4138477574597176
uniform,64,123,0.004354014262857544,0.007949602522058966,True,64,1.0,0.4138477574597176
uniform,64,124,0.004986684767677403,0.00792009178061718,False,61,0.953125,0.4138477574597176
uniform,64,125,0.005416068871775915,0.010069081637930539,True,63,0.984375,0.4138477574597176
uniform,64,126,0.0032192295460855736,0.00596253755666833,False,63,0.984375,0.4138477574597176
uniform,64,127,0.002100345230721245,0.004520190520052078,True,63,0.984375,0.4138477574597176
uniform,64,128,0.0008866868772311662,0.001362459375086715,True,63,0.984375,0.4138477574597176
uniform,64,129,0.002387785626998111,0.004496236792415966,True,62,0.96875,0.4138477574597176
uniform,64,130,0.0007415141160473678,0.001281463353706637,True,64,1.0,0.4138477574597176
uniform,64,131,0.0019458904802975745,0.00300517617372756,True,62,0.96875,0.4138477574597176
uniform,64,132,0.002587789435766368,0.00484478482276742,True,63,0.984375,0.4138477574597176
uniform,64,133,0.0011786538763690266,0.002575114803689889,True,62,0.96875,0.4138477574597176
uniform,64,134,0.004587936637984419,0.00831383585487707,True,64,1.0,0.4138477574597176
uniform,64,135,0.0009426135306372319,0.0015473580361262604,True,62,0.96875,0.4138477574597176
uniform,64,136,0.00465310265867692,0.008117663941100157,False,63,0.984375,0.4138477574597176
uniform,64,137,0.004402166416024519,0.007813219039951115,True,63,0.984375,0.4138477574597176
uniform,64,138,0.003496901033733486,0.006937136164052961,True,63,0.984375,0.4138477574597176
uniform,64,139,0.0006667808942813906,0.001230739953775227,True,63,0.984375,0.4138477574597176
uniform,64,140,0.002232217829667974,0.004762415806343582,True,62,0.96875,0.4138477574597176
uniform,64,141,0.0033397377682942903,0.007133918368363641,True,64,1.0,0.4138477574597176
uniform,64,142,0.001649419370985415,0.003561983306710359,True,62,0.96875,0.4138477574597176
uniform,64,143,0.003261844318139049,0.00609579859140346,True,63,0.984375,0.4138477574597176
uniform,64,144,0.00313440826272211,0.005902974516835069,True,62,0.96875,0.4138477574597176
uniform,64,145,0.0017767361498599878,0.003028593491269451,True,63,0.984375,0.4138477574597176
uniform,64,146,0.0032101837482383364,0.006417431100530453,False,63,0.984375,0.4138477574597176
uniform,64,147,0.0017331028876930378,0.0031526144912628964,False,64,1.0,0.4138477574597176
uniform,64,148,0.003196004827760231,0.005266676001099576,False,61,0.953125,0.4138477574597176
uniform,64,149,0.003870535773197869,0.006815782781871823,False,63,0.984375,0.4138477574597176
uniform,64,150,0.0024341600014459496,0.003507041950959404,True,62,0.96875,0.4138477574597176
uniform,64,151,0.0015842587422757071,0.0029005502514249173,False,63,0.984375,0.4138477574597176
uniform,64,152,0.0024530592708416326,0.003982709006704527,True,64,1.0,0.4138477574597176
uniform,64,153,0.0025997178966584693,0.005043117133164042,False,64,1.0,0.4138477574597176
uniform,64,154,0.0010569165567402956,0.0021220303400125845,True,62,0.96875,0.4138477574597176
uniform,64,155,0.00464708220712344,0.007894856778509315,False,64,1.0,0.4138477574597176
uniform,64,156,0.0062311836919527975,0.010850179391424412,False,62,0.96875,0.4138477574597176
uniform,64,157,0.0008892526050205234,0.0014659689530242548,True,64,1.0,0.4138477574597176
uniform,64,158,0.004381044350963872,0.008655586071605667,False,60,0.9375,0.4138477574597176
uniform,64,159,0.0030939659861941825,0.005625004751136715,False,63,0.984375,0.4138477574597176
uniform,64,160,0.0007440556672334066,0.0009993796288496302,True,64,1.0,0.4138477574597176
uniform,64,161,0.0024715713524462715,0.004230478797946788,True,63,0.984375,0.4138477574597176
uniform,64,162,0.0017624665283984316,0.0037340847893815067,False,63,0.984375,0.4138477574597176
uniform,64,163,0.0026963161201595995,0.004696471334193711,False,64,1.0,0.4138477574597176
uniform,64,164,0.001185687230999739,0.0018442674998576146,True,61,0.953125,0.4138477574597176
uniform,64,165,0.0030309602175151284,0.005639405775618296,False,61,0.953125,0.4138477574597176
uniform,64,166,0.001101674609480374,0.002283833616679446,True,63,0.984375,0.4138477574597176
uniform,64,167,0.003350569652102318,0.005936062023124362,True,64,1.0,0.4138477574597176
uniform,64,168,0.003938991887042782,0.007225949360397325,True,63,0.984375,0.4138477574597176
uniform,64,169,0.0010868977931974926,0.0019066205090432532,True,63,0.984375,0.4138477574597176
uniform,64,170,0.0022883134328348606,0.0042574622555424,True,62,0.96875,0.4138477574597176
uniform,64,171,0.0021342297151400783,0.004106329450826287,True,63,0.984375,0.4138477574597176
uniform,64,172,0.001714501159546742,0.003244822603445715,False,62,0.96875,0.4138477574597176
uniform,64,173,0.0019230071324097611,0.0030882150040490537,True,61,0.953125,0.4138477574597176
uniform,64,174,0.004271073099130427,0.007512593144083635,False,63,0.984375,0.4138477574597176
uniform,64,175,0.003165791780103904,0.0053292395080345115,True,63,0.984375,0.4138477574597176
uniform,64,176,0.002929634145088503,0.0060699598834670285,False,62,0.96875,0.4138477574597176
uniform,64,177,0.0037647579728056846,0.007200265960489414,False,63,0.984375,0.4138477574597176
uniform,64,178,0.005515563892322149,0.00983588443720769,True,63,0.984375,0.4138477574597176
uniform,64,179,0.0032123415088497883,0.0059932031004077645,False,62,0.96875,0.4138477574597176
uniform,64,180,0.0011505684900452158,0.002267994245486415,True,61,0.953125,0.4138477574597176
uniform,64,181,0.0019278741980863921,0.0029152183976994227,True,64,1.0,0.4138477574597176
uniform,64,182,0.0012023297630864935,0.0023178647504137765,True,64,1.0,0.4138477574597176
uniform,64,183,0.0010898637605218193,0.0018775988243192633,True,63,0.984375,0.4138477574597176
uniform,64,184,0.0009478387107810336,0.001438683834403003,True,63,0.984375,0.4138477574597176
uniform,64,185,0.0024450977266283567,0.004852003198846973,True,63,0.984375,0.4138477574597176
uniform,64,186,0.004121607686255987,0.0078256787966879,False,62,0.96875,0.4138477574597176
uniform,64,187,0.0017762847323113417,0.0033477111621423293,True,63,0.984375,0.4138477574597176
uniform,64,188,0.0005913888767402731,0.001054326281546121,True,63,0.984375,0.4138477574597176
uniform,64,189,0.001746750948541773,0.0032949898021514337,True,64,1.0,0.4138477574597176
uniform,64,190,0.001866170564034555,0.002638958217833491,True,63,0.984375,0.4138477574597176
uniform,64,191,0.0021642462895336695,0.0039213754364007414,False,64,1.0,0.4138477574597176
uniform,64,192,0.0017476117530667698,0.0036388902995439405,True,63,0.984375,0.4138477574597176
uniform,64,193,0.0020492103878500295,0.0029661045047758676,True,61,0.953125,0.4138477574597176
uniform,64,194,0.0013859530600755442,0.0023710246688799196,True,61,0.953125,0.4138477574597176
uniform,64,195,0.0021795637367243315,0.0038463841019787696,True,64,1.0,0.4138477574597176
uniform,64,196,0.003174177751677804,0.005476566896619483,True,63,0.984375,0.4138477574597176
uniform,64,197,0.003923892084682292,0.007267121526629113,False,63,0.984375,0.4138477574597176
uniform,64,198,0.0014481478269803957,0.002483814476365316,True,64,1.0,0.4138477574597176
uniform,64,199,0.0020607359044589064,0.003929163433172047,True,63,0.984375,0.4138477574597176
uniform,128,0,0.0006451052941110017,0.0011488029584795292,True,64,1.0,0.2926345556786119
uniform,128,1,0.0009067100525344117,0.0014580974444810182,True,64,1.0,0.2926345556786119
uniform,128,2,0.003765224552483547,0.006225271661167698,True,64,1.0,0.2926345556786119
uniform,128,3,0.0013984345288352927,0.0026858675072898575,False,64,1.0,0.2926345556786119
uniform,128,4,0.0016197834424013075,0.003204241717837897,False,63,0.984375,0.2926345556786119
uniform,128,5,0.0012279108263257678,0.0019865118067409065,True,64,1.0,0.2926345556786119
uniform,128,6,0.0031986728264167636,0.006650852084693432,False,64,1.0,0.2926345556786119
uniform,128,7,0.001448240413820658,0.0026430107195699326,False,64,1.0,0.2926345556786119
uniform,128,8,0.0006815570351584452,0.0013231266020772674,True,64,1.0,0.2926345556786119
uniform,128,9,0.0010791984369919938,0.001780972290795945,True,64,1.0,0.2926345556786119
uniform,128,10,0.0019010681614368028,0.0034588622277797153,True,64,1.0,0.2926345556786119
uniform,128,11,0.000791367823231726,0.0015103359934616296,True,64,1.0,0.2926345556786119
uniform,128,12,0.0020509902149616196,0.0036229398917327817,True,64,1.0,0.2926345556786119
uniform,128,13,0.00040702290727763024,0.0007085627788701769,True,64,1.0,0.2926345556786119
uniform,128,14,0.0035916619731746592,0.00602229213860515,True,64,1.0,0.2926345556786119
uniform,128,15,0.0010860872121263331,0.001871272423055739,True,64,1.0,0.2926345556786119
uniform,128,16,0.001057715487609342,0.002045991952961731,True,64,1.0,0.2926345556786119
uniform,128,17,0.0014753337401370093,0.002484641808025167,True,64,1.0,0.2926345556786119
uniform,128,18,0.0007626744341688565,0.00145898368501691,True,64,1.0,0.2926345556786119
uniform,128,19,0.001285845128953072,0.0025153548426716226,True,64,1.0,0.2926345556786119
uniform,128,20,0.0020087877323036406,0.004181251378768451,True,64,1.0,0.2926345556786119
uniform,128,21,0.0005312937546257055,0.0008902013765727931,True,64,1.0,0.2926345556786119
uniform,128,22,0.0010684727090786216,0.0020400946344123344,True,64,1.0,0.2926345556786119
uniform,128,23,0.002188399741081418,0.003819080212195106,True,64,1.0,0.2926345556786119
uniform,128,24,0.0032987296032261793,0.005014303575697078,True,64,1.0,0.2926345556786119
uniform,128,25,0.0010237670552927008,0.002190313573530895,True,64,1.0,0.2926345556786119
uniform,128,26,0.0014191802506319459,0.002194369127782654,True,64,1.0,0.2926345556786119
uniform,128,27,0.0020923055621603704,0.004130821930611773,True,64,1.0,0.2926345556786119
uniform,128,28,0.0008597175015918505,0.0017475231918981232,True,64,1.0,0.2926345556786119
uniform,128,29,0.002436718432967903,0.003866125148130314,True,64,1.0,0.2926345556786119
uniform,128,30,0.0015616328154340658,0.002830783510102519,True,64,1.0,0.2926345556786119
uniform,128,31,0.0009373166043868346,0.001998646016268639,True,64,1.0,0.2926345556786119
uniform,128,32,0.0017476219850617032,0.003229891786881653,True,64,1.0,0.2926345556786119
uniform,128,33,0.0019697685817443673,0.0035679513312809018,False,64,1.0,0.2926345556786119
uniform,128,34,0.0038739304843275583,0.006683788017408213,True,64,1.0,0.2926345556786119
uniform,128,35,0.0008482119248300139,0.0014957235977801457,True,64,1.0,0.2926345556786119
uniform,128,36,0.001402135152101585,0.002890378219523624,True,64,1.0,0.2926345556786119
uniform,128,37,0.0015348466787328298,0.0031932152653744855,False,64,1.0,0.2926345556786119
uniform,128,38,0.0006718566517211501,0.0013899328102582216,True,64,1.0,0.2926345556786119
uniform,128,39,0.001736855081705778,0.002780323451873668,True,64,1.0,0.2926345556786119
uniform,128,40,0.0017241580412223835,0.0031295141110964653,True,64,1.0,0.2926345556786119
uniform,128,41,0.0012255135677582425,0.002598340340949766,False,64,1.0,0.2926345556786119
uniform,128,42,0.001753385779802907,0.0029500827571621972,True,64,1.0,0.2926345556786119
uniform,128,43,0.0005917351820123321,0.0010414099725439031,True,64,1.0,0.2926345556786119
uniform,128,44,0.0007409233807593477,0.0011379719929127015,True,64,1.0,0.2926345556786119
uniform,128,45,0.0017473351060433907,0.003352628382702519,True,64,1.0,0.2926345556786119
uniform,128,46,0.0020525579767100978,0.0038608689286400225,True,64,1.0,0.2926345556786119
uniform,128,47,0.0015649962410941721,0.003049569779743154,False,64,1.0,0.2926345556786119
uniform,128,48,0.0009317709382336958,0.0016898302927999672,True,64,1.0,0.2926345556786119
uniform,128,49,0.0013040400060052018,0.0020773943803933347,True,64,1.0,0.2926345556786119
uniform,128,50,0.0028297432593249474,0.005768205117719256,False,64,1.0,0.2926345556786119
uniform,128,51,0.0004223211644736341,0.0007778894149075739,True,64,1.0,0.2926345556786119
uniform,128,52,0.0013148566266084926,0.0021692820584794416,True,64,1.0,0.2926345556786119
uniform,128,53,0.001707958478092745,0.0027527873469960357,True,64,1.0,0.2926345556786119
uniform,128,54,0.002023502634756166,0.004024934382631598,True,64,1.0,0.2926345556786119
uniform,128,55,0.0006867987537322746,0.0012985355166795151,True,64,1.0,0.2926345556786119
uniform,128,56,0.0008431721654029782,0.0014449279535939386,True,64,1.0,0.2926345556786119
uniform,128,57,0.0015877114002946586,0.002904780604674645,True,64,1.0,0.2926345556786119
uniform,128,58,0.001988530890252755,0.0040283248776494425,True,64,1.0,0.2926345556786119
uniform,128,59,0.0031826228323556713,0.0056662831294901385,False,64,1.0,0.2926345556786119
uniform,128,60,0.0009534534675084676,0.0016944292837292457,True,64,1.0,0.2926345556786119
uniform,128,61,0.0017695233377836665,0.003695885988147192,True,64,1.0,0.2926345556786119
uniform,128,62,0.0010148432822167245,0.0017375944970734643,True,64,1.0,0.2926345556786119
uniform,128,63,0.00018475238965738773,0.00022678723120563102,True,64,1.0,0.2926345556786119
uniform,128,64,0.0010272009413102123,0.0018594205393366592,True,64,1.0,0.2926345556786119
uniform,128,65,0.0010422759589422015,0.001764350617303877,True,64,1.0,0.2926345556786119
uniform,128,66,0.0013897483524108103,0.0024849214042425944,True,64,1.0,0.2926345556786119
uniform,128,67,0.0007595512186703502,0.0012765522421767771,True,64,1.0,0.2926345556786119
uniform,128,68,0.0008935258736194447,0.0017813093045934173,True,64,1.0,0.2926345556786119
uniform,128,69,0.001897630874805217,0.003722790543629389,True,64,1.0,0.2926345556786119
uniform,128,70,0.001271816937472531,0.0026650259068944603,True,64,1.0,0.2926345556786119
uniform,128,71,0.0015821380813332874,0.003281313351426604,True,64,1.0,0.2926345556786119
uniform,128,72,0.0025958762194359035,0.003983005315428807,False,64,1.0,0.2926345556786119
uniform,128,73,0.002213380413221487,0.003227904748685069,True,64,1.0,0.2926345556786119
uniform,128,74,0.0019551888967273452,0.003378661014097827,True,64,1.0,0.2926345556786119
uniform,128,75,0.0007964473358439734,0.0015311224331243586,True,64,1.0,0.2926345556786119
uniform,128,76,0.00043351517873025416,0.000691872541158621,True,64,1.0,0.2926345556786119
uniform,128,77,0.0018611233176461222,0.0033483837341273365,True,64,1.0,0.2926345556786119
uniform,128,78,0.0010515632678609562,0.0019978451784987772,True,64,1.0,0.2926345556786119
uniform,128,79,0.0008173702964734968,0.0013606127683085216,True,64,1.0,0.2926345556786119
uniform,128,80,0.0019069861022656264,0.00316115067369847,True,64,1.0,0.2926345556786119
uniform,128,81,0.0011779013102219819,0.0018670769689039662,True,64,1.0,0.2926345556786119
uniform,128,82,0.0015775855794311858,0.002638610635287979,True,64,1.0,0.2926345556786119
uniform,128,83,0.0018660751028400737,0.0038272508414482417,True,64,1.0,0.2926345556786119
uniform,128,84,0.0005111926397732056,0.0007127415641990415,True,64,1.0,0.2926345556786119
uniform,128,85,0.0004901809485760682,0.000751622844271143,True,64,1.0,0.2926345556786119
uniform,128,86,0.0045606835265082305,0.007756550290576809,False,64,1.0,0.2926345556786119
uniform,128,87,0.0018676419474974427,0.0035045481708697026,True,64,1.0,0.2926345556786119
uniform,128,88,0.0035578215714796683,0.006447278344735394,True,64,1.0,0.2926345556786119
uniform,128,89,0.002288977338586963,0.003997108950157106,False,64,1.0,0.2926345556786119
uniform,128,90,0.00025582413235518436,0.0004453782888624541,True,64,1.0,0.2926345556786119
uniform,128,91,0.002818480480074771,0.004774421406287783,False,64,1.0,0.2926345556786119
uniform,128,92,0.0037462953728744576,0.007351111197206615,False,64,1.0,0.2926345556786119
uniform,128,93,0.0013262083252885476,0.002253911063516155,True,64,1.0,0.2926345556786119
uniform,128,94,0.0017467366038454374,0.0030668215251689933,True,64,1.0,0.2926345556786119
uniform,128,95,0.00123226890895669,0.0021911558752991927,True,64,1.0,0.2926345556786119
uniform,128,96,0.0012736547921328948,0.0024023467621442224,True,64,1.0,0.2926345556786119
uniform,128,97,0.0014727390699727635,0.0028025621754583173,True,64,1.0,0.2926345556786119
uniform,128,98,0.0036346555738933526,0.006052492918009183,False,64,1.0,0.2926345556786119
uniform,128,99,0.0013966040323572125,0.0027075236314634057,False,64,1.0,0.2926345556786119
uniform,128,100,0.0026526494408202054,0.005006265876230702,True,64,1.0,0.2926345556786119
uniform,128,101,0.000675305820195832,0.0009943347889867227,True,64,1.0,0.2926345556786119
uniform,128,102,0.0010003148617015842,0.002080196832645289,True,64,1.0,0.2926345556786119
uniform,128,103,0.0013622716010124318,0.0024712034228601756,True,64,1.0,0.2926345556786119
uniform,128,104,0.00269974436742523,0.005184377375919751,True,64,1.0,0.2926345556786119
uniform,128,105,0.0010115695925791031,0.0020575583731436003,True,64,1.0,0.2926345556786119
uniform,128,106,0.0008888992391788629,0.0015860670555820564,True,64,1.0,0.2926345556786119
uniform,128,107,0.0013347347972983105,0.0023594680245706753,False,64,1.0,0.2926345556786119
uniform,128,108,0.0025974412886931885,0.0048613398643826446,False,64,1.0,0.2926345556786119
uniform,128,109,0.0035901531855838937,0.0067967039900079865,True,64,1.0,0.2926345556786119
uniform,128,110,0.0022780918116138606,0.004715778817018693,False,64,1.0,0.2926345556786119
uniform,128,111,0.0007208135710417188,0.0014091329279513091,True,64,1.0,0.2926345556786119
uniform,128,112,0.0007832297767800764,0.0015948657654714232,True,64,1.0,0.2926345556786119
uniform,128,113,0.0006394019612703053,0.001099737622977024,True,64,1.0,0.2926345556786119
uniform,128,114,0.0012104797229591318,0.002265869113008318,True,64,1.0,0.2926345556786119
uniform,128,115,0.0009990040802873629,0.0021193275212316558,True,64,1.0,0.2926345556786119
uniform,128,116,0.0006515244206509189,0.0010973260637151538,True,64,1.0,0.2926345556786119
uniform,128,117,0.001655681102792375,0.0034286467814471366,False,64,1.0,0.2926345556786119
uniform,128,118,0.002137771363961467,0.004410878805239628,True,64,1.0,0.2926345556786119
uniform,128,119,0.0012344972751697763,0.0023473779948966593,True,64,1.0,0.2926345556786119
uniform,128,120,0.0013597108235677171,0.002153469542420707,False,64,1.0,0.2926345556786119
uniform,128,121,0.0030492135373083027,0.005560211004320331,True,64,1.0,0.2926345556786119
uniform,128,122,0.0017572913840288563,0.0028107355371626737,True,64,1.0,0.2926345556786119
uniform,128,123,0.0015573988459851433,0.0024287996236139996,True,64,1.0,0.2926345556786119
uniform,128,124,0.0016391618714182705,0.003365145560719096,True,64,1.0,0.2926345556786119
uniform,128,125,0.0009103738274474615,0.001452494096827149,True,64,1.0,0.2926345556786119
uniform,128,126,0.0008056508357189584,0.0013326068137089024,True,64,1.0,0.2926345556786119
uniform,128,127,0.0012203347502851044,0.0025052032658956073,True,64,1.0,0.2926345556786119
uniform,128,128,0.002393186207750462,0.004145421577785199,True,64,1.0,0.2926345556786119
uniform,128,129,0.0012451163788012266,0.002620470309723868,True,64,1.0,0.2926345556786119
uniform,128,130,0.003958300965345306,0.006913916374880466,True,64,1.0,0.2926345556786119
uniform,128,131,0.0038214798624513968,0.006830947724842957,True,64,1.0,0.2926345556786119
uniform,128,132,0.0020929443939820785,0.004408309097199073,True,64,1.0,0.2926345556786119
uniform,128,133,0.001468189405952778,0.0029200835628995087,True,64,1.0,0.2926345556786119
uniform,128,134,0.002325991438349485,0.005001055293693088,False,64,1.0,0.2926345556786119
uniform,128,135,0.0003208697093218547,0.0005627084397338594,True,64,1.0,0.2926345556786119
uniform,128,136,0.0016457270250334712,0.0033269100159291796,True,64,1.0,0.2926345556786119
uniform,128,137,0.0037577771967223137,0.0065002176894343455,False,64,1.0,0.2926345556786119
uniform,128,138,0.004370315039147463,0.008100214594573052,False,64,1.0,0.2926345556786119
uniform,128,139,0.0012919989213409676,0.0025951461566525447,True,64,1.0,0.2926345556786119
uniform,128,140,0.0007895500787491198,0.0014709578778599307,True,64,1.0,0.2926345556786119
uniform,128,141,0.0031054913974768164,0.0059358651650195035,False,64,1.0,0.2926345556786119
uniform,128,142,0.0005736551218733244,0.0009288570527184771,True,64,1.0,0.2926345556786119
uniform,128,143,0.00264639567725934,0.005306913887503015,True,64,1.0,0.2926345556786119
uniform,128,144,0.002921949940503122,0.005125713797722003,True,64,1.0,0.2926345556786119
uniform,128,145,0.0015246221911983965,0.0029577010598099093,True,64,1.0,0.2926345556786119
uniform,128,146,0.0006709330135403962,0.0010134708904908016,True,64,1.0,0.2926345556786119
uniform,128,147,0.0029042589937418027,0.0053923480028630465,True,64,1.0,0.2926345556786119
uniform,128,148,0.005540875021168097,0.009505936177977518,True,64,1.0,0.2926345556786119
uniform,128,149,0.0019042405835589906,0.0038941084265211997,True,64,1.0,0.2926345556786119
uniform,128,150,0.002241450509500174,0.004453757020718735,True,64,1.0,0.2926345556786119
uniform,128,151,0.0031442464212497784,0.005481088294158433,False,64,1.0,0.2926345556786119
uniform,128,152,0.0008464993221877403,0.0013332559096328883,True,64,1.0,0.2926345556786119
uniform,128,153,0.0006065884160355587,0.0011543139587880161,True,64,1.0,0.2926345556786119
uniform,128,154,0.0010709513028152777,0.0021625806713675283,True,64,1.0,0.2926345556786119
uniform,128,155,0.0008457245864514838,0.001617847669046029,True,64,1.0,0.2926345556786119
uniform,128,156,0.0032111552426654453,0.00511784963009047,False,64,1.0,0.2926345556786119
uniform,128,157,0.0019945273273201123,0.0032732238389218543,True,64,1.0,0.2926345556786119
uniform,128,158,0.0015330963451621515,0.003078910858088313,True,64,1.0,0.2926345556786119
uniform,128,159,0.0007719237720182233,0.0012779874495445604,True,64,1.0,0.2926345556786119
uniform,128,160,0.0010649186687186434,0.0018221307167368209,True,64,1.0,0.2926345556786119
uniform,128,161,0.0023801068559658844,0.00473212612050131,True,64,1.0,0.2926345556786119
uniform,128,162,0.0023576705951937295,0.00447374215544844,True,64,1.0,0.2926345556786119
uniform,128,163,0.0024673462808064628,0.004436844178280133,True,64,1.0,0.2926345556786119
uniform,128,164,0.0014359005927550108,0.0026869263906353913,False,64,1.0,0.2926345556786119
uniform,128,165,0.0021584760860488992,0.00374838197417065,True,64,1.0,0.2926345556786119
uniform,128,166,0.0005642522549950772,0.000904266092429204,True,64,1.0,0.2926345556786119
uniform,128,167,0.001322787197520937,0.0025689936746203304,True,64,1.0,0.2926345556786119
uniform,128,168,0.0017571658508934418,0.003252216515682269,True,64,1.0,0.2926345556786119
uniform,128,169,0.0018605571108230817,0.003583144638014943,False,64,1.0,0.2926345556786119
uniform,128,170,0.001419341122526712,0.0028571816888447073,True,64,1.0,0.2926345556786119
uniform,128,171,0.0015434056188466882,0.0029935224533243045,True,64,1.0,0.2926345556786119
uniform,128,172,0.001841963045827495,0.003202813661051864,True,64,1.0,0.2926345556786119
uniform,128,173,0.0023499004994546853,0.004424267197942936,True,64,1.0,0.2926345556786119
uniform,128,174,0.000989384229672503,0.0019231008891168848,True,64,1.0,0.2926345556786119
uniform,128,175,0.002151600228552131,0.004394491321508837,False,64,1.0,0.2926345556786119
uniform,128,176,0.0007134793422148422,0.00118347229817022,True,64,1.0,0.2926345556786119
uniform,128,177,0.0011192303549062681,0.0022400332847634895,True,64,1.0,0.2926345556786119
uniform,128,178,0.0018841628752838885,0.0032174634433970424,True,64,1.0,0.2926345556786119
uniform,128,179,0.0022756143037415406,0.004471464875884917,True,64,1.0,0.2926345556786119
uniform,128,180,0.0011455999815899566,0.0018285300411330814,True,64,1.0,0.2926345556786119
uniform,128,181,0.0006821916589336858,0.0009887167488062953,True,64,1.0,0.2926345556786119
uniform,128,182,0.00263459089905461,0.004633228404402508,False,64,1.0,0.2926345556786119
uniform,128,183,0.0017182933257458232,0.003196823505425956,False,64,1.0,0.2926345556786119
uniform,128,184,0.0006410930319647852,0.0012383636547622714,True,64,1.0,0.2926345556786119
uniform,128,185,0.0008471500929806258,0.0017468760595488464,True,64,1.0,0.2926345556786119
uniform,128,186,0.001268366002841311,0.002455145721162448,True,64,1.0,0.2926345556786119
uniform,128,187,0.0010388991849411336,0.0018471446588301643,True,64,1.0,0.2926345556786119
uniform,128,188,0.0022295229652870806,0.004593551093325231,True,64,1.0,0.2926345556786119
uniform,128,189,0.001147549124424292,0.0020668130270050204,True,64,1.0,0.2926345556786119
uniform,128,190,0.00044562668046645946,0.0008356457590203113,True,64,1.0,0.2926345556786119
uniform,128,191,0.000735304908377769,0.0011950048017232533,True,64,1.0,0.2926345556786119
uniform,128,192,0.0013375559101616579,0.0025848729992457506,True,64,1.0,0.2926345556786119
uniform,128,193,0.002240217961212745,0.003932880521995091,True,64,1.0,0.2926345556786119
uniform,128,194,0.002011819811479562,0.0040153362842788596,True,64,1.0,0.2926345556786119
uniform,128,195,0.001013283862066701,0.0017979772713011628,True,64,1.0,0.2926345556786119
uniform,128,196,0.002868516781073003,0.005311894884686257,False,64,1.0,0.2926345556786119
uniform,128,197,0.0018628511655502224,0.0039254794626316925,False,64,1.0,0.2926345556786119
uniform,128,198,0.0019500082632886492,0.0035880813196490086,False,64,1.0,0.2926345556786119
uniform,128,199,0.0026515879084754563,0.004867444600096997,True,64,1.0,0.2926345556786119
skewed,2,0,0.006349266900487493,0.01328610850270129,True,12,0.1875,2.3410764454288953
skewed,2,1,0.013730309402891615,0.02808023406059488,False,12,0.1875,2.3410764454288953
skewed,2,2,0.024820069515079726,0.048285575196479684,False,11,0.171875,2.3410764454288953
skewed,2,3,0.025203306571527053,0.04795409998278907,True,11,0.171875,2.3410764454288953
skewed,2,4,0.024166339042420115,0.04535695612346019,False,12,0.1875,2.3410764454288953
skewed,2,5,0.019408181777486804,0.035644963240706484,False,12,0.1875,2.3410764454288953
skewed,2,6,0.025588914192530267,0.044864777568546725,False,10,0.15625,2.3410764454288953
skewed,2,7,0.01114314235496304,0.02440212048427355,True,12,0.1875,2.3410764454288953
skewed,2,8,0.02331002492560486,0.03891085589370372,True,12,0.1875,2.3410764454288953
skewed,2,9,0.025801427076371595,0.04277860404279478,True,12,0.1875,2.3410764454288953
skewed,2,10,0.022015464840062452,0.038191789750933916,False,11,0.171875,2.3410764454288953
skewed,2,11,0.012621003112232328,0.020950461174664314,True,12,0.1875,2.3410764454288953
skewed,2,12,0.004031156925026945,0.005874177589787725,False,12,0.1875,2.3410764454288953
skewed,2,13,0.018495538272589,0.035644963240706484,False,12,0.1875,2.3410764454288953
skewed,2,14,0.01861648770488446,0.032392592193794256,True,12,0.1875,2.3410764454288953
